TenantId,Computer,ContainerId,ContainerName,PodName,PodNamespace,LogMessage,LogSource,"TimeGenerated [UTC]",KubernetesMetadata,LogLevel,SourceSystem,Type,"_ResourceId"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",fa78ae7f3fb5519308ecceda1fe29ab8a8d31a0baabef9bd684b45c5afe1c70e,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"    from utils.config import config",stderr,"9/24/2025, 6:45:57.729 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",fa78ae7f3fb5519308ecceda1fe29ab8a8d31a0baabef9bd684b45c5afe1c70e,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"ModuleNotFoundError: No module named 'utils.config'",stderr,"9/24/2025, 6:45:57.729 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",1c4ecccf3db4c4014da648cca9c75317d936818c93d9baf5ae1491b1f975533a,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"Traceback (most recent call last):",stderr,"9/24/2025, 6:51:11.168 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",1c4ecccf3db4c4014da648cca9c75317d936818c93d9baf5ae1491b1f975533a,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"  File ""/app/main.py"", line 2, in <module>",stderr,"9/24/2025, 6:51:11.168 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",1c4ecccf3db4c4014da648cca9c75317d936818c93d9baf5ae1491b1f975533a,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"    from utils.config import config",stderr,"9/24/2025, 6:51:11.168 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",1c4ecccf3db4c4014da648cca9c75317d936818c93d9baf5ae1491b1f975533a,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"ModuleNotFoundError: No module named 'utils.config'",stderr,"9/24/2025, 6:51:11.168 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",4461eeca4b6375925290dc55a3f0d4450568dbb7efb2dfcc62ab16156fab76ef,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"Traceback (most recent call last):",stderr,"9/24/2025, 6:56:17.763 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",4461eeca4b6375925290dc55a3f0d4450568dbb7efb2dfcc62ab16156fab76ef,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"  File ""/app/main.py"", line 2, in <module>",stderr,"9/24/2025, 6:56:17.763 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",4461eeca4b6375925290dc55a3f0d4450568dbb7efb2dfcc62ab16156fab76ef,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"    from utils.config import config",stderr,"9/24/2025, 6:56:17.763 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",4461eeca4b6375925290dc55a3f0d4450568dbb7efb2dfcc62ab16156fab76ef,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"ModuleNotFoundError: No module named 'utils.config'",stderr,"9/24/2025, 6:56:17.763 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",e5815926b50550795e3d351ae538c76fa9a3f84604f32f23bfec7b063300b1d0,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"Traceback (most recent call last):",stderr,"9/24/2025, 7:01:26.865 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",e5815926b50550795e3d351ae538c76fa9a3f84604f32f23bfec7b063300b1d0,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"  File ""/app/main.py"", line 2, in <module>",stderr,"9/24/2025, 7:01:26.865 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",e5815926b50550795e3d351ae538c76fa9a3f84604f32f23bfec7b063300b1d0,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"    from utils.config import config",stderr,"9/24/2025, 7:01:26.865 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",e5815926b50550795e3d351ae538c76fa9a3f84604f32f23bfec7b063300b1d0,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"ModuleNotFoundError: No module named 'utils.config'",stderr,"9/24/2025, 7:01:26.865 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",382bb4790e0e3b7235457f91b6bf3e84ee3dd479c3edef0b23b1e9ffa2936dd8,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"Traceback (most recent call last):",stderr,"9/24/2025, 7:06:31.914 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",382bb4790e0e3b7235457f91b6bf3e84ee3dd479c3edef0b23b1e9ffa2936dd8,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"  File ""/app/main.py"", line 2, in <module>",stderr,"9/24/2025, 7:06:31.914 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",382bb4790e0e3b7235457f91b6bf3e84ee3dd479c3edef0b23b1e9ffa2936dd8,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"    from utils.config import config",stderr,"9/24/2025, 7:06:31.914 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",382bb4790e0e3b7235457f91b6bf3e84ee3dd479c3edef0b23b1e9ffa2936dd8,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"ModuleNotFoundError: No module named 'utils.config'",stderr,"9/24/2025, 7:06:31.914 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",89b04b0cd72728fd9f06aa782b080edd490b3d6d11b32e75f91311db5a2f4443,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"Traceback (most recent call last):",stderr,"9/24/2025, 7:11:33.871 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",89b04b0cd72728fd9f06aa782b080edd490b3d6d11b32e75f91311db5a2f4443,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"  File ""/app/main.py"", line 2, in <module>",stderr,"9/24/2025, 7:11:33.871 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",89b04b0cd72728fd9f06aa782b080edd490b3d6d11b32e75f91311db5a2f4443,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"    from utils.config import config",stderr,"9/24/2025, 7:11:33.871 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",89b04b0cd72728fd9f06aa782b080edd490b3d6d11b32e75f91311db5a2f4443,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"ModuleNotFoundError: No module named 'utils.config'",stderr,"9/24/2025, 7:11:33.871 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",4144e7068d28952991befcd8a7da93ae4df81f082b4b8c3d2a65facf7e5f477b,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"Traceback (most recent call last):",stderr,"9/24/2025, 7:16:47.792 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",4144e7068d28952991befcd8a7da93ae4df81f082b4b8c3d2a65facf7e5f477b,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"  File ""/app/main.py"", line 2, in <module>",stderr,"9/24/2025, 7:16:47.792 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",4144e7068d28952991befcd8a7da93ae4df81f082b4b8c3d2a65facf7e5f477b,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"    from utils.config import config",stderr,"9/24/2025, 7:16:47.792 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",4144e7068d28952991befcd8a7da93ae4df81f082b4b8c3d2a65facf7e5f477b,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"ModuleNotFoundError: No module named 'utils.config'",stderr,"9/24/2025, 7:16:47.792 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",2ec37bb572da7e750e9f7493425a9f271aef7006e863c4a3a7e894761513de71,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"Traceback (most recent call last):",stderr,"9/24/2025, 7:21:56.847 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",2ec37bb572da7e750e9f7493425a9f271aef7006e863c4a3a7e894761513de71,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"  File ""/app/main.py"", line 2, in <module>",stderr,"9/24/2025, 7:21:56.847 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",2ec37bb572da7e750e9f7493425a9f271aef7006e863c4a3a7e894761513de71,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"    from utils.config import config",stderr,"9/24/2025, 7:21:56.847 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",2ec37bb572da7e750e9f7493425a9f271aef7006e863c4a3a7e894761513de71,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"ModuleNotFoundError: No module named 'utils.config'",stderr,"9/24/2025, 7:21:56.847 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",2d0863b7cf85d784976b09b47fbdf82e3871efe70f301eded8135c27204d7645,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"Traceback (most recent call last):",stderr,"9/24/2025, 7:26:58.786 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",2d0863b7cf85d784976b09b47fbdf82e3871efe70f301eded8135c27204d7645,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"  File ""/app/main.py"", line 2, in <module>",stderr,"9/24/2025, 7:26:58.786 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",2d0863b7cf85d784976b09b47fbdf82e3871efe70f301eded8135c27204d7645,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"    from utils.config import config",stderr,"9/24/2025, 7:26:58.786 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",2d0863b7cf85d784976b09b47fbdf82e3871efe70f301eded8135c27204d7645,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"ModuleNotFoundError: No module named 'utils.config'",stderr,"9/24/2025, 7:26:58.786 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",ce42efbd664aa5f98723b4038346207c3280bc6cfd28ba133f86cc03a9539ede,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"Traceback (most recent call last):",stderr,"9/24/2025, 7:32:11.788 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",ce42efbd664aa5f98723b4038346207c3280bc6cfd28ba133f86cc03a9539ede,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"  File ""/app/main.py"", line 2, in <module>",stderr,"9/24/2025, 7:32:11.788 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",ce42efbd664aa5f98723b4038346207c3280bc6cfd28ba133f86cc03a9539ede,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"    from utils.config import config",stderr,"9/24/2025, 7:32:11.788 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",ce42efbd664aa5f98723b4038346207c3280bc6cfd28ba133f86cc03a9539ede,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"ModuleNotFoundError: No module named 'utils.config'",stderr,"9/24/2025, 7:32:11.788 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",674929f72c8806156da1c750f779a9d65585e551aa297784ff3afea71e7156ce,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"Traceback (most recent call last):",stderr,"9/24/2025, 7:37:17.803 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",674929f72c8806156da1c750f779a9d65585e551aa297784ff3afea71e7156ce,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"  File ""/app/main.py"", line 2, in <module>",stderr,"9/24/2025, 7:37:17.803 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",674929f72c8806156da1c750f779a9d65585e551aa297784ff3afea71e7156ce,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"    from utils.config import config",stderr,"9/24/2025, 7:37:17.803 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",674929f72c8806156da1c750f779a9d65585e551aa297784ff3afea71e7156ce,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"ModuleNotFoundError: No module named 'utils.config'",stderr,"9/24/2025, 7:37:17.803 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",9522a3b0fc780280d984b9a83182837ba4ce4872b5fd9f115bf4549b2d63eba5,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"Traceback (most recent call last):",stderr,"9/24/2025, 7:42:19.799 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",9522a3b0fc780280d984b9a83182837ba4ce4872b5fd9f115bf4549b2d63eba5,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"  File ""/app/main.py"", line 2, in <module>",stderr,"9/24/2025, 7:42:19.799 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",9522a3b0fc780280d984b9a83182837ba4ce4872b5fd9f115bf4549b2d63eba5,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"    from utils.config import config",stderr,"9/24/2025, 7:42:19.799 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",9522a3b0fc780280d984b9a83182837ba4ce4872b5fd9f115bf4549b2d63eba5,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"ModuleNotFoundError: No module named 'utils.config'",stderr,"9/24/2025, 7:42:19.799 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",cb80cbaa06c684597e1a42aa0cd4eba77a236c0f06a68bd1808069fce077a453,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"Traceback (most recent call last):",stderr,"9/24/2025, 7:47:28.823 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",cb80cbaa06c684597e1a42aa0cd4eba77a236c0f06a68bd1808069fce077a453,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"  File ""/app/main.py"", line 2, in <module>",stderr,"9/24/2025, 7:47:28.823 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",cb80cbaa06c684597e1a42aa0cd4eba77a236c0f06a68bd1808069fce077a453,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"    from utils.config import config",stderr,"9/24/2025, 7:47:28.824 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",cb80cbaa06c684597e1a42aa0cd4eba77a236c0f06a68bd1808069fce077a453,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"ModuleNotFoundError: No module named 'utils.config'",stderr,"9/24/2025, 7:47:28.824 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",bef71ec44e7a0d90068261dbfcf30c8f9f88f31d7eb72fe2f4e21cccb57ef381,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"Traceback (most recent call last):",stderr,"9/24/2025, 7:52:37.809 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",bef71ec44e7a0d90068261dbfcf30c8f9f88f31d7eb72fe2f4e21cccb57ef381,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"  File ""/app/main.py"", line 2, in <module>",stderr,"9/24/2025, 7:52:37.809 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",bef71ec44e7a0d90068261dbfcf30c8f9f88f31d7eb72fe2f4e21cccb57ef381,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"    from utils.config import config",stderr,"9/24/2025, 7:52:37.809 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",bef71ec44e7a0d90068261dbfcf30c8f9f88f31d7eb72fe2f4e21cccb57ef381,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"ModuleNotFoundError: No module named 'utils.config'",stderr,"9/24/2025, 7:52:37.809 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
"56608c29-c876-4f36-8532-83b7db336e04","aks-userpool-32080101-vmss000000",6f482e2281318872fc80e43489eabf7454c9ccb5c70d6bdaa1e4dcb4921dd372,"mas-app","mas-app-5fbfc6f798-sjrxp",default,"Traceback (most recent call last):",stderr,"9/24/2025, 7:57:38.860 AM",,error,,ContainerLogV2,"/subscriptions/33ff7dc7-1c36-4d2b-b62b-e4374ca2dbff/resourcegroups/mas-demo-rg/providers/microsoft.containerservice/managedclusters/mas-demo-aks"
